GSM,255,1,1813,5033,0,30.4179,50.3999,1286,50,1,1393718104,1759638732,0
GSM,255,3,37003,9372,0,30.7483,46.4334,1192,36,1,1393763704,1750677609,0
GSM,255,1,33042,53941,0,35.0828,48.4625,1222,44,1,1393779609,1759378701,0
GSM,255,1,33041,53711,0,35.0499,48.4639,1233,43,1,1393799982,1746337421,0
GSM,255,1,33041,53892,0,35.0752,48.4607,3254,28,1,1393800032,1759378709,0
GSM,255,3,36600,2801,0,30.7341,46.4764,541,50,1,1393856101,1752921663,0
GSM,255,1,1811,7396,0,30.4832,50.438,1000,18,1,1393906502,1745210224,0
GSM,255,1,33042,53943,0,35.0712,48.4572,1000,17,1,1393952403,1759378705,0
GSM,255,3,36600,38901,0,30.7345,46.4724,1000,21,1,1394141403,1750677606,0
GSM,255,1,33042,59254,0,35.0608,48.4602,1000,11,1,1394157302,1750585441,0
GSM,255,1,1863,10642,0,30.8112,50.55,3065,27,1,1394159106,1767674567,0
GSM,255,1,1863,5051,0,30.7933,50.5258,3207,27,1,1394168701,1753161666,0
GSM,255,1,11785,60287,0,36.2623,48.8911,7580,7,1,1394180403,1731739223,0
GSM,255,3,10194,9471,0,24.0101,49.837,1595,50,1,1394198707,1729609922,0
GSM,255,3,10194,8471,0,24.0122,49.8357,500,26,1,1394204108,1731336904,0
GSM,255,3,38180,38542,0,30.7054,46.4775,1405,50,1,1394210105,1751547797,0
GSM,255,3,36600,38903,0,30.7314,46.4723,1000,22,1,1394213406,1750677606,0
GSM,255,3,27006,2583,0,30.7021,50.411,2272,44,1,1394218820,1760632087,0
GSM,255,1,1863,10276,0,30.7389,50.4904,4310,27,1,1394219705,1745646121,0
GSM,255,1,1863,29265,0,30.8215,50.4995,5874,50,1,1394268908,1758254846,0
GSM,255,1,1863,5054,0,30.792,50.5261,26880,27,1,1394269210,1753161666,0
GSM,255,1,1863,29222,0,30.8482,50.5305,4988,50,1,1394283005,1758254885,0
GSM,255,1,1861,11191,0,30.9898,50.3602,2647,27,1,1394285401,1773291469,0
GSM,255,3,38180,19861,0,30.7122,46.4896,855,37,1,1394290505,1752921664,0
GSM,255,3,36600,193,0,30.7449,46.4734,1000,8,1,1394290506,1752921662,0
GSM,255,3,38180,6611,0,30.7129,46.4909,500,27,1,1394290506,1752921664,0
GSM,255,1,33041,53673,0,35.0346,48.4637,1000,17,1,1394298905,1759378689,0
GSM,255,1,1821,20321,0,30.4485,50.4503,5186,48,1,1394299205,1739687154,0
GSM,255,1,1821,20323,0,30.4439,50.45,702,50,1,1394299205,1759033884,0
GSM,255,1,33041,40933,0,35.0233,48.4689,2932,27,1,1394301008,1759378692,0
GSM,255,1,33041,53072,0,35.0347,48.4616,1000,10,1,1394304007,1759378695,0
GSM,255,1,33041,41553,0,35.0344,48.4649,1000,7,1,1394316305,1759378689,0
GSM,255,1,1851,6611,0,30.6232,50.4591,2470,27,1,1394350505,1744606265,0
GSM,255,1,1863,29666,0,30.7967,50.5299,23247,50,1,1394367006,1744606269,0
GSM,255,1,1854,2451,0,30.5239,50.4504,1000,9,1,1394372958,1771396137,0
GSM,255,1,1861,21,0,30.9513,50.3619,6075,50,1,1394399701,1751436159,0
GSM,255,1,1861,11171,0,30.9436,50.3567,1102,44,1,1394436903,1751436167,0
GSM,255,1,1861,3061,0,30.9749,50.3763,3338,49,1,1394441703,1751436159,0
GSM,255,1,33041,41692,0,35.0429,48.4632,1056,13,1,1394459405,1759378692,0
GSM,255,3,27006,28192,0,30.6652,50.406,500,38,1,1394470503,1751196841,0
GSM,255,3,10195,19243,0,23.9492,49.8261,1139,50,1,1394492418,1749376142,0
GSM,255,3,10170,7303,0,24.0173,49.8026,1043,21,1,1394519704,1729351143,0
GSM,255,1,1863,23381,0,30.8648,50.5241,18748,27,1,1394552406,1751435965,0
GSM,255,1,11785,32867,0,36.2515,48.8868,6314,7,1,1394564107,1754020696,0
GSM,255,1,11785,60286,0,36.2957,48.8865,1362,10,1,1394564108,1742106662,0
GSM,255,3,10196,9333,0,24.0137,49.8323,841,28,1,1394567701,1731336904,0
GSM,255,3,10194,9131,0,24.0076,49.8369,1068,50,1,1394567702,1728640204,0
GSM,255,1,1811,7395,0,30.4848,50.4359,5854,20,1,1394602205,1745210224,0
GSM,255,1,1811,22883,0,30.4859,50.4355,1883,27,1,1394602206,1745210225,0
GSM,255,1,1811,21352,0,30.4927,50.4413,500,39,1,1394602206,1730611825,0
GSM,255,1,1862,43753,0,30.5533,50.2635,1154,17,1,1394602207,1736143034,0
GSM,255,1,33042,40772,0,35.0668,48.4537,1000,17,1,1394605505,1759982304,0
